英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
Photograph,5237105,Photograph,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,AlexGoddard,Alex Goddard,,剧情 / 短片,澳大利亚, 英语,2003,,https://www.imdb.com/title/tt0368144,,2003,,,0,0,,https://movie.douban.com/subject/5237105/
Photograph,5204972,Photograph,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,SarahLambert,Sarah Lambert,,剧情 / 短片,澳大利亚, 英语,2006,,https://www.imdb.com/title/tt0815752,,2006,,,0,0,,https://movie.douban.com/subject/5204972/
Rush: Cinema Strangiato 2019,34472014,Rush: Cinema Strangiato 2019,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562724396.webp,DaleHeslip,,,音乐,美国, 英语,2019-08-21(美国),,https://www.imdb.com/title/tt10471420,120分钟,2019,,,3,0,"　　TheHolyTrinityofRockreturnstothebigscreenonWednesday,August21,whenthefirst""AnnualExerciseinFanIndulgence""CinemaStrangiatobringsRushfanstogetherinmovietheatresworldwide.FeaturingR40+,thisglobalfaneventwillgiveaudiencesqigou.ccaspeciallookintosomeofthebestperformancesfromR40LIVE,includingsongssuchas""ClosertotheHeart"",""...(展开全部)",https://movie.douban.com/subject/34472014/
Rush: Cinema Strangiato 2019,34680793,塔可夫斯基：在电影中祈祷 Андрей Тарковский. Кино как молитва,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567763759.webp,AndrejAndrejevichTarkovskijJr.,Andrej Andrejevich Tarkovskij Jr.,安德烈·塔可夫斯基,纪录片,意大利, 俄语,2019-08-30(威尼斯电影节) / 2020-01-20(意大利), 塔可夫斯基：以电影之诗祈祷 / Andrey Tarkovsky. A Cinema Prayer / Tarkovskij Cinema Prayer,https://www.imdb.com/title/tt10850518,97分钟,2019,8.6,651,251,11,　　塔可夫斯基之子亲自编导，由导演父亲塔可夫斯基的珍贵自述贯穿全片，并以诗人祖父阿尔谢尼的诗作相互呼应，娓娓道出电影诗人面对艺术及生命的哲思与信念。片中更罕见地透露塔可夫斯基对部份作品的诠释，为其如梦的影像世界留下注解。　　以七部长片、一部短片的创作历程为经，对电影艺术的思索及追求为纬，八段章节串起塔可夫斯基的艺术创作与成长经历，在个人生命的生灭之间，镜头下流动的诗性与灵性如祷词般信仰坚定、永恒不坠。在生命真理和创作意义的叩问之余，更见证艺术家对故乡的恋恋不舍。在导演眼中，在时间之流里，父亲的身影永远鲜明。　　「我期盼引领观众一窥其创作源头，分享我与他互动时的感受。他是伟大的艺术家、伟大的人，也是我的人生导师。他是我的父亲。」──安德烈安塔可夫斯基,https://movie.douban.com/subject/34680793/
Rush: Cinema Strangiato 2019,30438078,恶魔影院 Porno,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2550986294.webp,KeolaRacela,Matt Black,Evan Daves / Jillian Mueller / Katelyn Pearce / Bill Phillips / Peter Reznikoff / Larry Saperstein / Robbie Tann / 格伦•斯托特,喜剧 / 恐怖,美国, 英语,2019-03-09(美国), 猛鬼电影 / 情色影院 / Devil Cinema,https://www.imdb.com/title/tt8485772,98分钟,2019,4.6,200,72,0,　　当当地一个小镇的电影院里，五名青少年员工发现一部神秘的老电影藏在它的地下室里时，他们释放出一个诱人的苏布斯，给他们性教育......写在血液。,https://movie.douban.com/subject/30438078/
Rush: Cinema Strangiato 2019,30255075,海边电影院 海辺の映画館 キネマの玉手箱,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2584521999.webp,大林宣彦,大林宣彦,厚木拓郎 / 细山田隆人 / 细田善彦 / 吉田玲 / 成海璃子 / 山崎纮菜 / 常盘贵子,剧情 / 爱情 / 科幻 / 战争,日本, 日语,2019-11-01(东京电影节), 海边的映画馆 / Labyrinth of Cinema,https://www.imdb.com/title/tt10657812,179分钟,2019,,,9,2,　　只限今晚闭馆的最后一夜放映，3名年轻人穿越到电影的世界的幻想。时隔20年，毅然前往故乡“尾道”进行拍摄。以压倒性的消息赠送的大林宣彦监督最新作！,https://movie.douban.com/subject/30255075/
Rush: Cinema Strangiato 2019,34801111,塞维利亚理发师 Il Barbiere di Siviglia,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566397030.webp,摩西·莱泽尔,乔伊丝·迪多纳托 / 胡安·迭戈·弗洛雷斯 / 彼得罗·斯帕尼奥利,乔伊丝·迪多纳托 / 胡安·迭戈·弗洛雷斯 / 彼得罗·斯帕尼奥利,,英国, 意大利语,, 2019国际歌剧电影展英皇出品《塞维利亚理发师》,https://www.imdb.com/title/tt2263838,,2009,8.5,127,57,0,　　《塞维利亚理发师》改编自法国作家博马舍的同名讽刺喜剧，是由罗西尼创作的经典二幕喜歌剧。　　17世纪，在西班牙的塞维利亚，年轻的伯爵阿尔玛维瓦与富有而美丽的少女罗西娜相爱。但罗西娜的监护人、贪婪的医生巴托洛也在打罗西娜的主意。无奈之下伯爵只好求助城中好管闲事的理发师费加罗。尽管巴托洛百般阻挠，并且有音乐教师巴西里奥的帮助，但仍然无法在费加罗手下讨到好处。在一连串令人啼笑皆非的闹剧后，阿尔玛维瓦伯爵和罗西娜冲破阻挠，最终结成一段美妙良缘。,https://movie.douban.com/subject/34801111/
Rush: Cinema Strangiato 2019,26970831,Movie Rush - La febbre del cinema,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,OttavioFabbri,,,剧情 / 情色,意大利,,,,https://www.imdb.com/title/tt0172433,,1976,,,1,0,,https://movie.douban.com/subject/26970831/
Rush: Cinema Strangiato 2019,34801110,路易莎·费尔南达 Luisa Fernanda,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566397022.webp,埃米利奥·萨希,Plácido Domingo / Nancy Herrera / José Bros / Mariola Cantarero / Jesus Lopez-Cobos / Chorus and Orchestra of Teatro Real,Plácido Domingo / Nancy Herrera / José Bros / Mariola Cantarero / Jesus Lopez-Cobos / Chorus and Orchestra of Teatro Real,,西班牙, 西班牙语,, 2019国际歌剧电影展西班牙马德里皇家歌剧院出品歌剧电影《路易莎·费尔南达》,,,2006,,,28,0,　　路易莎·费尔南达》是西班牙特有的歌剧类型查瑞拉歌剧中非常重要的一部作品。于1932年3月26日在马德里卡尔德龙剧院首演后大获成功。该剧以1868年波旁王朝时期为背景，讲述了西班牙历史动荡时期的爱情故事。通过极简的舞台、普拉西多·多明戈和南希·埃雷拉的歌声将观众带回十九世纪的西班牙。,https://movie.douban.com/subject/34801110/
Rush: Cinema Strangiato 2019,30391754,明日情缘 The Tomorrow Man,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2552599684.webp,NobleJones,Noble Jones,约翰·利思戈 / 布莱思·丹纳 / 德里克·塞西尔 / 凯蒂·阿赛尔顿 / 索菲·撒切尔 / 伊芙·哈洛 / 温迪·麦凯纳 / 丹妮尔·史密斯 / Tyler Aser / Isabelle Boni / Liz Cameron,剧情,美国, 英语,2019-01-30(圣丹斯电影节) / 2019-05-22(美国), 明日情侣,https://www.imdb.com/title/tt8769848,94分钟,2019,6.4,297,93,2,　　艾德（约翰·利特高JohnLithgow饰）是一个喜欢为生活中大大小小的事情提前做好一切准备的谨慎的男人，这本来应该是一个美好的品质，但是糟糕的是，艾德坚定的相信美国在不久之后将会灭亡，于是，在此之前，他要竭尽全力做好万全的准备，比如说在家里建一间用以避难的密室。　　罗尼（布莱思·丹纳BlytheDanner饰）是一个购物狂，她无法抑制自己的购买欲，总是买来各种各样的东西将自己的家塞得满满当当。命运让艾德和罗尼相遇了，罗尼的种种表现令艾德将她误以为是和自己一样的时刻做好准备的人，因为他邀请罗尼一起行动，在此过程中，两人碰撞出了爱情的火花。,https://movie.douban.com/subject/30391754/
Rush: Cinema Strangiato 2019,30302148,分岔口 Back Fork,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553171238.webp,乔什·斯图沃特,乔什·斯图沃特,乔什·斯图沃特 / A·J·库克 / 艾格尼丝·布鲁根 / 罗尼·吉恩·贝尔维斯 / 多罗蒂·林曼 / 韦德·威廉姆斯 / 大卫·塞尔比 / 斯隆·库姆斯 / 凯希·奥德尔 / Eden Brolin / Rebecca Gruss / Phillip Rush,剧情,美国, 英语,2019-04-09(美国网络),,https://www.imdb.com/title/tt7155576,98分钟,2018,,,20,0,"　　BACKFORKisthestoryofaneveryman,WAYLON,strugglingtoholdhislifeandfamilytogetherafteraheartbreakingtragedy.Heandhiswife,NIDA,barelyrecognizethemselves,letaloneeachother.Theirinabilitytocontinueonandtoheal,leavesthemhopeless.Withthegrowingburdenoftheunansweredquestionsofwhy,andaheavydoseofself-blame,It'sonlyamatterof...(展开全部)",https://movie.douban.com/subject/30302148/
The Fighting Preacher,34882842,战斗传教士 The Fighting Preacher,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573600825.webp,T.C.Christensen,T.C. Christensen,David McConnell / Charley Boon / Kenna Dawn / 史蒂夫·安德森 / 理查德·贝内迪克特 / Liz Christensen / David DeDen / Jim Goldrup / Scarlett Hazen,剧情 / 喜剧 / 历史,美国, 英语,2019-07-24(美国),,https://www.imdb.com/title/tt9075778,100分钟,2019,4.8,68,20,0,　　当威拉德和丽贝卡·比恩被派往一个对他们怀有敌意的城镇执行任务时，他们必须选择是为他们在那里生活的权利而战，还是爱他们怀有敌意的邻居,https://movie.douban.com/subject/34882842/
The Fighting Preacher,1305977,天使保镖 The Preacher's Wife,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512322123.webp,潘妮·马歇尔,罗伯特·E·舍伍德,丹泽尔·华盛顿 / 惠特尼·休斯顿 / 考特尼·万斯 / 格里高利·海因斯,剧情 / 喜剧 / 爱情 / 家庭 / 奇幻,美国, 英语,1996-12-13(美国), 天空下的奇迹 / 惠妮休斯顿之天使保镖,https://www.imdb.com/title/tt0117372,124 分钟,1996,7.1,169,22,0,　　亨利是小镇教会的牧师，他美丽的妻子朱丽叶（惠特尼.休斯顿饰）则是教会唱诗班的主唱，终日埋头忙于解决教会各种问题及传道的亨利在工作的重压下，开始怀疑自己的能力，而日渐淡漠的夫妻关系此时也出现了危机。亨利只得向上天祈祷寻求帮助，没想到上帝听到了他的呼唤，真的派一名天使杜德利（丹泽尔.华盛顿饰）下凡来帮他。不过，让上帝失算的是，杜德利和朱丽叶竟对彼此产生好感。上帝和人类的智慧，是否能圆满地将此事作个了结？　　1996年岁末，惠特尼.休斯顿与与丹泽尔.华盛顿共同主演了电影《天使保镖》(ThePreacher'sWife)，电影相当卖座，全美票房七千三百多万美金，为惠特尼.休斯顿获得了美国银幕形象奖(ImageAward)杰出女主角大奖。,https://movie.douban.com/subject/1305977/
The Fighting Preacher,26244727,死亡格斗 Die Fighting,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2211104672.webp,FabienGarcia,Fabien Garcia,Fabien Garcia / Laurent Buson / Didier Buson / Jess Allen / 戴夫·维西奥 / Adelyne Liu / Xin Sarith Wuku / 乔斯·罗赛特 / Gray Michael Sallies / Davis Chong / Michael Antonio / Aoni Ma / Xango Henry / Marcus Natividad / Nico Johns,动作 / 惊悚,美国, 英语,2014-11-03(美国), 成功的代价 / The Price of Success / 死亡決戰(台),https://www.imdb.com/title/tt2382090,110分钟,2014,4.6,123,40,2,　　由四名在少林寺受过武术训练的国外武术爱好者拍摄的《成功的代价》（DieFighting），四人献上激情澎湃的功夫大餐。　　剧情讲述成军于少林寺的武术团队Z-Team，刚刚获得一项电影节的大奖，团队的四名成员法比安、洛汉、迪迪埃与杰斯正踌躇满志憧憬着进军好莱坞，不料却卷入新的危机：一位自称“导演”的神秘人绑架了四人的爱人，逼迫他们在他的“功夫片”中，真刀真枪，以命相搏地进行武打。　　四人的每一个动作，都被隐蔽处的摄像机记录下来，Z-Team被迫在洛杉矶黑暗的地下世界中打出一条血路，把抢劫犯、武装分子、毒枭、柔道馆、特警队和黑帮一一打了个遍，最终的结局出人意料，每个人都必须思索，为了成功究竟要付出多少代价。　　影片可算是四人的“本色出演”，2000年，三位热爱中国功夫的年轻人雅尼克、法比安·加西亚、洛汉在少林寺结识，他们在寺中接受武术训练，2003年，洛汉的...(展开全部),https://movie.douban.com/subject/26244727/
The Fighting Preacher,1308656,亿万唱诗班 The Fighting Temptations,https://img3.doubanio.com/view/subject/l/public/s1740243.jpg,乔纳森·林恩,Elizabeth Hunter / Saladin K. Patterson,小库珀·古丁 / 碧昂丝·诺尔斯,剧情 / 喜剧 / 爱情 / 音乐,美国, 英语,2003-09-19, The Fighting Temptations / 挑战诱惑 / 好战的诱惑,https://www.imdb.com/title/tt0191133,123 分钟,2003,6.6,380,97,3,　　达令（小库珀·古丁CubaGoodingJr.饰）的婶婶去世了，为了处理婶婶的后事，达令暂时放下了手中的工作，来到了婶婶的故乡乔治亚州，在那里，有着婶婶留给达令的一大笔遗产，然而，想要正式继承这笔遗产，达令必须实现婶婶的遗愿，那就是组建一支灵歌合唱团。　　这个奇怪的遗愿让达令伤透了脑筋，在那个小镇里，想要找到符合条件的合唱团歌者，实在是太难了。在经过了无数次的失败之后，达令渐渐萌生了放弃的念头。在这个节骨眼上，一个名叫莉莉（碧昂丝·诺尔斯BeyonceKnowles饰）的姑娘出现在了达令的视野中，她曾是一名夜总会歌手，正准备去参加年度灵歌大赛。,https://movie.douban.com/subject/1308656/
The Fighting Preacher,4883296,边城侠血 The Fighting Kentuckian,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2446876404.webp,GeorgeWaggner,乔治·瓦格纳,John Wayne / Vera Ralston / Philip Dorn / Oliver Hardy / Marie Windsor / John Howard,动作 / 爱情 / 西部,美国, 英语,1949-09-15,,https://www.imdb.com/title/tt0041361,100 分钟,1949,,,7,0,,https://movie.douban.com/subject/4883296/
The Fighting Preacher,4233977,无敌战神 Ator the Fighting Eagle,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574349585.webp,乔·达马托,乔·达马托,迈尔斯·欧科飞 / 萨布丽娜·瑟亚尼 / 劳拉·贾姆瑟 / 埃德蒙·珀道姆,奇幻 / 冒险,意大利, 意大利语,1982, Ator l'invincibile,https://www.imdb.com/title/tt0085183,USA: 98 分钟,1982,,,4,0,　　托伦的儿子阿托尔通过学习父亲以文字遗留下的智慧，不断成长。心中的仇恨随着能力的增长　　与日俱增。终有一天，他回到了背叛他们的部族，这时的他已充满智慧，并不伸张，只为先救　　出自己的妹妹，并获得能杀死巨型蜘蛛的神剑和恶魔达卡的邪力。　　他与巨型蜘蛛战斗，他隐身在魔物的影子里，激烈的厮杀唤醒了沉睡的死亡战士，更可　　拍的是，随着而来苏醒的是历史上最可怕的女巫......,https://movie.douban.com/subject/4233977/
The Fighting Preacher,1297316,女斗士 The Fighting Lady,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2558050937.webp,路易斯德罗蒙希特(LouisDeRochemont),尤金·林 / John S. Martin,,纪录片 / 战争,美国, 英语,1945-01-19, 无敌舰队(港) / 战斗夫人,https://www.imdb.com/title/tt0036823,61 分钟,1944,,,2,0,"　　ThefilmfollowstheWWIIexploitsoftheEssex-classaircraftcarrierUSSYorktown(CV-10)(unidentifiedinthefilm),initsfirstmajoroperationsfollowingitscommissioningin1943.ThelifeofthecrewisdocumentedfromJuly1943toJune1944,fromitspassagethroughthePanamaCanalthroughassaultsonMarcus,Kwajalein,TrukandTinianIslands,andculminatingwithth...(展开全部)",https://movie.douban.com/subject/1297316/
The Fighting Preacher,1305712,战斗六十九 The Fighting 69th,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504215006.webp,威廉·凯利,迪安·雷斯纳 / Fred Niblo Jr.,詹姆斯·卡格尼 / 帕特·奥布莱恩 / 乔治·布伦特,剧情 / 动作 / 传记 / 历史 / 战争 / 冒险,美国, 英语 / 希伯来语 / 拉丁语 / 意第绪语,1940-01-26, Father Duffy of the Fighting 69th / 英勇六十九军,https://www.imdb.com/title/tt0032467,90 分钟,1940,6.7,56,11,1,　　故事发生在第一次世界大战。讲述一队战士，里面有名战士出卖队友，后来很多战友相继阵亡，但中途事态有了变故，这个出卖队友的人，到底何去何从？！,https://movie.douban.com/subject/1305712/
The Fighting Preacher,1293404,布克与传教士 Buck and the Preacher,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2579956323.webp,西德尼·波蒂埃,Drake Walker / 欧内斯特·基诺伊,西德尼·波蒂埃 / 哈里·贝拉方特 / 露比·迪,剧情 / 喜剧 / 西部 / 冒险,美国, 英语,1972-04-28(美国), 布克与牧师,https://www.imdb.com/title/tt0068323,102 分钟,1972,,,10,0,　　南北战争结束后，美国权势阶层重新洗牌。但是，社会并未发生太大的改变，黑人依旧处于弱势地位。电影运用喜剧化的表达，展现出了对现实的讽刺。西部拓荒的道路上，是白人的子弹、黑人的血泪，还有印第安人那冷冰冰的尸体。,https://movie.douban.com/subject/1293404/
The Fighting Preacher,26235434,第一神拳 TV未放送 第76话：拳王之拳(OVA) はじめの一歩 THE FIGHTING! Round 76 ボクサーの拳,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2209285376.webp,西村聡,浦畑达彦 / 森川让次(原作),喜安浩平 / 小山力也 / 内海贤二 / 中嶋聡彦 / 佐々木誠二,动画 / 运动,日本, 日语,2003-03-21(日本), 第一神拳 第一季 TV未放送话 / Hajime no Ippo The Fighting! Round 76 Boxer's Fist,,23分钟,2003,,,2,0,　　《第一神拳》第一季第76话，TV未放送，收录于DVD第25巻。　　DVD第25巻には原作での断片的な描写を基にした鷹村と鴨川の出会いからデビュー戦までを描いたオリジナルストーリーの第76話『ボクサーの拳』を収録。,https://movie.douban.com/subject/26235434/
The Fighting Preacher,3360325,海蜂 The Fighting Seabees,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2446882694.webp,EdwardLudwig,博登·蔡斯,John Wayne / Susan Hayward / Dennis O'Keefe,剧情 / 动作 / 爱情 / 战争,美国, 英语,1944-07-10, 海蜂突击队,https://www.imdb.com/title/tt0036824,100 分钟,1944,,,6,0,"　　ConstructionworkersinWorldWarIIinthePacificareneededtobuildmilitarysites,buttheworkisdangerousandtheydoubttheabilityoftheNavytoprotectthem.AfteraseriesofattacksbytheJapanese,somethingnewistried,ConstructionBattalions(CBs=Seabees).ThenewCBshavetobothbuildandbereadytofight.",https://movie.douban.com/subject/3360325/
The Fighting Preacher,1306681,情色总动员 Preaching to the Perverted,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2537234407.webp,斯图尔特·厄本,斯图尔特·厄本,吉娜薇·特纳 / 克里斯汀·安霍尔特 / Tom Bell / 朱莉·格雷厄姆 / 乔治娜·黑尔 / 朱利安·沃德姆 / 瑞奇·汤林森 / 罗格·洛伊德-派克 / 苏·乔斯顿 / Don Henderson / Imogen Bain / 爱德华·朱伊斯伯里 / Angela Easterling / Ian Embleton / 基思·艾伦,剧情 / 喜剧,英国, 英语,1997-07-04(英国),,https://www.imdb.com/title/tt0119935,100分钟,1997,6.5,73,15,1,　　本片故事以英国地下色情表演行业为背景，节奏明快，百无禁忌，卫道之士与玩世不恭之徒的斗争，从法庭打进卧房。矢志打倒色情业以扭转道德风气的国会议员哈定，派涉世未深的青年彼德潜入一个地下色情表演团体，以便搜集违法事证，向法庭提出控诉。彼德仍是个处男，笃信基督教，平日与母亲相依为命，生活单纯，却一脚踏入以变态性活动为常规的环境中，冲击之大可想而知。哈议员对于彼德获得的情报及证据感到振奋，但另一方面，彼德却逐渐迷上表演团体的负责人唐雅。彼德希望来自纽约的唐雅能跟其他女人一样安定下来，经常在美国和英国各地秘密演出的唐雅··,https://movie.douban.com/subject/1306681/
The Fighting Preacher,26341310,为一代人而战：UFC20周年 Fighting for a Generation: 20 Years of the UFC,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2601478475.webp,AdamCondal,约翰·刘易斯 / 约翰·麦凯恩 / 迈克·泰森 / 霍伊斯·格雷西 / Lorenzo Fertitta / Frank Fertitta / Dana White / Joe Rogan / 龙达·鲁西,约翰·刘易斯 / 约翰·麦凯恩 / 迈克·泰森 / 霍伊斯·格雷西 / Lorenzo Fertitta / Frank Fertitta / Dana White / Joe Rogan / 龙达·鲁西,纪录片 / 运动,美国, 英语,2013-11-05(美国),,https://www.imdb.com/title/tt3320550,90分钟,2013,,,11,1,"　　FightingforaGeneration:20YearsoftheUFCisanoralandvisualdocumentaryonthetwodecaderiseoftheUltimateFightingChampionship.Over60interviewswereconductedovera4monthperiodtolettheviewertrulyunderstandhowtheUFChasbecomewhatitistoday.Fromtheearlydays,dealingwithpoliticalpressureandfinancialhardshipstosuccessfullybuildingaw...(展开全部)",https://movie.douban.com/subject/26341310/
The Fighting Preacher,5062271,黑豹中队 Men of the Fighting Lady,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2384088980.webp,安德鲁·马顿,Harry A. Burns,范·强生 / 沃尔特·皮金 / 路易斯·卡尔亨,剧情 / 战争,美国, 英语,1954, 古来征战几人回,https://www.imdb.com/title/tt0047230,79 分钟,1954,,,0,0,　　讲述朝鲜战争期间美国航空母舰上的飞行员的故事,https://movie.douban.com/subject/5062271/
The Fighting Preacher,5057694,王子复国记 The Fighting Prince of Donegal,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2523364561.webp,MichaelO'Herlihy,罗伯特·威斯特比,皮特·麦克恩里 / 苏珊·汉姆谢 / 汤姆·亚当斯 / 戈登·杰克逊 / 安德鲁·克尔,家庭 / 历史 / 冒险,英国, 英语,1966,,https://www.imdb.com/title/tt0060408,110 分钟,1966,,,0,0,"　　根据RobertT.Reilley所著作的历史小说《RedHugh,PrinceofDonegal》改编而成，故事背景发生在１５８７年，当时英国女皇ElizabethI担忧西班牙的军队经由爱尔兰入侵英国，因此她就很自私地先发制人，派大军先去占领了爱尔兰。在爱尔兰岛上Donegal城邦的年轻王子HughO'Donnell于是起身反抗，想要联合所有爱尔兰的各城邦团结起来，一起对抗英军，但无奈他却身陷险境，误中小人圈套而被绑架，成了爱尔兰其中一个城邦Viceroy的阶下囚，他们想拿他去跟英军交换条件，Hugh王子后来成功逃跑，脱离Viceroy城邦邪恶Leeds将军的掌控，并且领导众人与英军作战，终于收复失土，并救出被囚禁的爱人Kathleen。",https://movie.douban.com/subject/5057694/
The Fighting Preacher,5067231,维吉兰特：西方战斗英雄 The Vigilante: Fighting Hero of the West,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534217492.webp,WallaceFox,Lewis Clay,,动作 / 犯罪,美国, 英语,1947,,https://www.imdb.com/title/tt0039957,USA: 285 分钟(15 episodes),1947,,,0,0,,https://movie.douban.com/subject/5067231/
Toni Morrison: The Pieces I Am,30391768,托妮·莫里森：我的作品 Toni Morrison: The Pieces I Am,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546512698.webp,蒂莫西·格林菲尔德·桑德斯,托妮·莫里森,托妮·莫里森,纪录片,美国, 英语,2019-01-27(圣丹斯电影节) / 2019-06-21(美国),,https://www.imdb.com/title/tt9358206,119分钟(圣丹斯电影节),2019,8.3,59,31,0,　　美国作家托妮·莫里森(ToniMorrison)在她早期的职业生涯中担任编辑一职后，比起普通作家，她更了解出版业，但她拒绝接受出版界的定义。她从重要而缺乏代表性的角度写书。莫里森是为美国黑人读者写作的少数人之一，她理解语言作为一种压迫或鼓舞的力量的运作方式——她拒绝让她的话被边缘化。经过多年的奋斗，莫里森的作品获得了诺贝尔奖，她的小说现在在世界各地的学校里教学。　　通过大量的档案材料，当代艺术的令人回味的作品，以及对奥普拉·温弗瑞、安吉拉·戴维斯和莫里森本人的采访，我们重温了她的名著并了解了她写作的灵感。莫里森自始至终优雅、有见地、坦诚，这张贴切、全面地描绘了她的生活，她的作品探索了作为一个作家的意义，她的故事与常常未实现的民族真相交织在一起。,https://movie.douban.com/subject/30391768/
Toni Morrison: The Pieces I Am,26763556,屋中美人 I Am the Pretty Thing That Lives in the House,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2395807441.webp,奥兹·珀金斯,奥兹·珀金斯,露丝·威尔森 / 鲍勃·巴拉班 / 黛布拉·哈里 / 露西·宝通,惊悚,美国, 英语,2016-10-28,,https://www.imdb.com/title/tt5059406,87分钟(美国),2016,4.7,320,105,4,　　护士莉莉受雇照顾已卧床不起的年迈作家布拉姆夫人，但在照顾期间发生一系列奇怪的事情，莉莉觉察屋里有鬼。随后她阅读了这位作家写的鬼怪小说，并得知故事是以真实内容而改编的：屋子原本的新娘被丈夫所杀害后藏匿在墙体里。最终，莉莉被从墙体拆开出来的新娘鬼魂吓死，随后作家也死去。再后来搬来一家新主人，而这家人却不知晓，有一双鬼魂眼睛一直透过墙体在悄悄地注视着他们....,https://movie.douban.com/subject/26763556/
Toni Morrison: The Pieces I Am,35018997,I Am Patrick,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,JarrodAnderson,Jarrod Anderson,约翰·瑞斯-戴维斯 / 莫·邓福德 / Robert McCormack / Toni O'Rourke / Seán T. Ó Meallaigh / Ailbhe Cowley / Tom Leavey / 马尔科姆·亚当斯 / John Paul O'Driscoll / Adam Traynor / Claire Richardson / Jesse Morris / Shane Casey / Jed Murray / Gemma Keenan / Michael Cloke,剧情 / 纪录片 / 冒险,美国, 英语,2020-03-17(美国),,https://www.imdb.com/title/tt9111316,93分钟,2020,,,0,0,"　　Inthe5thcentury,theRomanEmpirewascollapsingandbarbariansthreatenedcivilization.InBritain,ateenagernamedPatrickwaslivingacomfortablelifeasthesonofagovernmentofficial.DespitebeingpartoftheRomanCatholicChurch,hisfaithdidn'tmeananythingtohimuntilhewaskidnappedbypiratesattheageof16andenslavedattheedgeoftheknownworld-...(展开全部)",https://movie.douban.com/subject/35018997/
Toni Morrison: The Pieces I Am,1959942,我是爱与自由的导演——三池崇史 I Am the Film Director of Love: An Interview with Takashi Miike,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,大根田英俊,大根田英俊,三池崇史 / 比利·德拉戈 / 工藤夕贵,纪录片 / 短片,美国, 英语 / 日语,2006-09-26,,https://www.imdb.com/title/tt0888698,,2006,8.1,60,13,0,　　关于《鬼妓回忆录》41分钟导演访谈,https://movie.douban.com/subject/1959942/
Toni Morrison: The Pieces I Am,1482113,"我很好奇，电影 I Am Curious, Film",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562908967.webp,StigBjörkman,Stig Björkman,Lena Nyman / Björn Granath / Lars von Trier / Stefan Jarl / Aki Kaurismäki,纪录片,瑞典, 瑞典语 / 英语 / 丹麦语 / 挪威语,, The Century of Cinema - Scandinavia / 电影百年之北欧电影,https://www.imdb.com/title/tt0314190,54 分钟,1995,,,13,0,,https://movie.douban.com/subject/1482113/
Toni Morrison: The Pieces I Am,26960580,声来如此 The Way I Am,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2416077066.webp,AustinPeters,窦靖童,窦靖童,短片,美国, 汉语普通话,2017-01-23(中国大陆),,,6分钟,2017,7.2,1576,578,8,　　这是三个年轻人的回家故事。在城市里，他们拥有自己的生活，但回家过年，对他们来说，不只是团聚那么简单。面对接踵而来的问题，音乐成了他们与自我和解的契机，也助其完成了身份的转变。新年到了，你也有什么烦恼吗？　　为迎接中国春节，BeatsbyDr.Dre与窦靖童倾情奉献年度微电影《声来如此》。片中窦靖童演绎自创曲(It'snotacrime)It'sjustwhatwedo，用音乐邀你一起真实发声。　　不管别人眼光，在这个新年大声宣告：　　我就是我，#声来如此#!　　《声来如此》将于1月23日全国首播。敬请关注,https://movie.douban.com/subject/26960580/
