英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
Rampage,4266028,猎虎奇缘 Rampage,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2508351186.webp,PhilKarlson,Robert I. Holt / 玛格丽特·罗伯茨,Robert Mitchum / Elsa Martinelli / Jack Hawkins / Sabu,冒险,美国, 英语,1963-10-09,,https://www.imdb.com/title/tt0057447,USA: 98 分钟,1963,,,1,0,　　Ahunterandatrapperareemployedbyazootocatchsomebigcats.Theysetoffandsoonfallout.ThehunterisanarrogantagingEnglishmanwhobelievestheonlygoodanimalisadeadone.Buthealsohasanattractiveandmuchyoungermistresswithhim;whileshehasregularlyhadaffairsshehasalwaysreturnedtohim.Heisconfidentthatthisisthemostthatwillhappe...(展开全部),https://movie.douban.com/subject/4266028/
Rampage,3319766,Rampage,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,GregKappy,Saskia Burmeister / 克里斯托弗·肖尔曼 / Jamie Croft / Paul Cruz,Saskia Burmeister / 克里斯托弗·肖尔曼 / Jamie Croft / Paul Cruz,惊悚,,,2010,,https://www.imdb.com/title/tt0942383,,2010,,,0,0,,https://movie.douban.com/subject/3319766/
Rampage,26700941,狂暴3：击倒总统 Rampage 3: No Mercy,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2519234096.webp,乌维·鲍尔UweBoll,乌维·鲍尔,Matt Frewer / 布莱登·佛雷切 / Ryan McDonell,动作 / 惊悚 / 犯罪,加拿大, 英语,2016-08-26(德国), 狂暴3 / 狂暴3：决不留情 / 狂暴3：白宮淪陷(台),https://www.imdb.com/title/tt4146622,99分钟,2016,5.2,210,65,1,　　比尔威廉森回来了，这次要到华府出任务。他打算从美国白宫内部引爆让政治人物瓦解，结果之大将影响全世界。他这次的新任务，是要让美国总统垮台，并揭发电影下载秘辛。再创前两部电影的终极暴力美学。,https://movie.douban.com/subject/26700941/
Rampage,25929966,狂暴2：资本的惩罚 Rampage: Capital Punishment,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2206756573.webp,乌维·鲍尔,乌维·鲍尔,洛奇林·莫罗 / 布莱登·佛雷切 / 麦克·多普德,动作 / 惊悚 / 犯罪,加拿大, 英语,, 狂暴2 / Rampage 2,https://www.imdb.com/title/tt3448226,,2014,6.5,233,65,1,,https://movie.douban.com/subject/25929966/
Rampage,27007252,最后的疯狂 Last Rampage: The Escape of Gary Tison,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2502793170.webp,德怀特·H·里特,詹姆斯·W·克拉克 / 阿尔瓦罗·罗德里格斯 / 杰森·罗森布拉特,罗伯特·帕特里克 / 海瑟·格拉汉姆 / 布鲁斯·戴维森 / 亚历克斯·马克尼科尔 / 莫莉·C·奎恩 / 斯凯·穆尔 / 凯西·托马斯·布朗 / 克里斯·勃朗宁 / 杰森·詹姆斯·里希特 / 威廉姆·肖克利 / 约翰·赫德 / 塔玛拉·克拉特布克,剧情,美国, 英语,2017-09-22(美国),,https://www.imdb.com/title/tt5833186,93分钟,2017,5.5,343,80,2,　　1978年夏天，由臭名昭著的真实越狱事件改编。罪犯加里·蒂松和兰迪·格里纳沃特，与三个儿子接应，从亚利桑那州立监狱越狱，逃亡新墨西哥州，一路上杀人灭口，最终落入法网。,https://movie.douban.com/subject/27007252/
Mamma Mia! Here We Go Again,27050259,妈妈咪呀2 Mamma Mia! Here We Go Again,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528272481.webp,欧·帕克,欧·帕克,莉莉·詹姆斯 / 阿曼达·塞弗里德 / 朱丽·沃特斯 / 克里斯汀·芭伦斯基 / 皮尔斯·布鲁斯南 / 斯特兰·斯卡斯加德 / 科林·费尔斯 / 多米尼克·库珀 / 杰瑞米·艾文 / 亚历克萨·戴维斯 / 杰西卡·基南·温 / 乔什·迪伦 / 休·斯金纳 / 雪儿 / 梅丽尔·斯特里普 / 安迪·加西亚 / 西莉亚·伊姆里 / 欧米德·吉亚李利 / 杰拉德·摩纳科 / 森尚子 / 伊川东吾 / 阿纳斯塔西娅·希尔 / 苏珊娜·巴克莱德 / 乔纳森·戈德史密斯 / 凯西·克莱尔 / 班尼·安德森 / 戴尔·布兰斯顿 / 亚历珊德拉·福特,喜剧 / 爱情 / 歌舞,英国, 英语 / 法语 / 希腊语,2018-08-03(中国大陆) / 2018-07-20(美国), 妈妈咪呀！2 / 妈妈咪呀！回来了(台) / 妈妈咪呀！开心再嚟(港) / 妈妈咪呀2：再次出发 / 妈妈咪呀：重蹈覆辙,https://www.imdb.com/title/tt6911608,114分钟,2018,7.0,23171,7650,111,　　《妈妈咪呀2》由美国环球影业制作出品，是2008年歌舞喜剧电影《妈妈咪呀》的续篇，此次第一部的原班人马将悉数回归，而片中舞台剧的改编将会以瑞典著名乐队ABBA的歌曲为基础。　　续篇将围绕Sophie（阿曼达·塞弗里德饰演）以及她的妈妈Donna（梅丽尔·斯特里普饰演）年轻时的爱情故事展开---怀孕的Sophie一直自我质疑能否独自抚养孩子长大，直到她知道了Donna孤身一人将自己养育成人的经历，受到了极大鼓舞。年轻时的Donna将由莉莉·詹姆斯饰演，雪儿也将现身影片，饰演Sophie的外婆Ruby。,https://movie.douban.com/subject/27050259/
Mamma Mia! Here We Go Again,34438268,我们将何去何从 Where We Go from Here,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575483155.webp,AnthonyMeindl,Anthony Meindl,贾斯婷·瓦希伯格 / 拉裴尔·德普雷 / 卡蜜儿·德·帕兹 / Nicolas Berger-Vachon / Zhan Wang / 奥利维亚·泰勒·达德利 / Siva Kaneswaran / 扎克·斯坦纳 / Matt Pascua / Anthony Meindl / 洛伦扎·伊佐 Lorenza Izzo / Ada Luz Pla / Clayton Bailey / Michelle Mitchenor / 比詹·奥尔法,剧情,美国, 英语 / 法语,2019-11-30(波兰),,https://www.imdb.com/title/tt8169994,90分钟,2019,,,1,0,　　三种恐怖行为扰乱了普通人的生活。在宾汉姆顿，一位处理家庭虐待问题的ESL教师发现她的学校更加暴力。在奥兰多，两个分开的恋人可能会被另一个恋人的仇恨分开。在巴黎，一个反省的夜晚的朋友陷入了残酷的疯狂。,https://movie.douban.com/subject/34438268/
Mamma Mia! Here We Go Again,1304768,爱情游戏谁来玩 Here We Go Round the Mulberry Bush,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1803020743.webp,克莱夫·唐纳,亨特·戴维斯,巴瑞·埃文斯 / 朱迪·吉森 / 安吉拉·斯库拉 / 希拉·怀特 / 阿德里安娜·波斯塔,喜剧,英国, 英语,1968-03-04, 新潮放蕩男女,https://www.imdb.com/title/tt0063063,96 分钟,1968,,,5,1,　　filmfollowsthesexualexploitsofteenagerJamieMcGregorandthepermissivesocietyofthe60's,https://movie.douban.com/subject/1304768/
Mamma Mia! Here We Go Again,4311110,我们无法再回家 We Can't Go Home Again,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199525381.webp,尼古拉斯·雷,汤姆·法雷尔 / 尼古拉斯·雷,,剧情,美国, 英语,1973-05(戛纳电影节),,https://www.imdb.com/title/tt0075414,93分钟,1973,,,14,0,"　　NicholasRayendedhisHollywoodcareerwithhismostexpensiveproduction,55DaysinPeking(1963),andfollowedittenyearslaterwithhisleastexpensive,anexperimentalandpoliticallyradicalindependentfeaturemadewithhisfilmstudents.Eachmovieisashambles,thoughifIhadtochoosebetweenthemI'dprobablyoptforthisone,whichiscertainlythemoreorigina...(展开全部)",https://movie.douban.com/subject/4311110/
Mamma Mia! Here We Go Again,5067986,仙壶幻境 Where Do We Go from Here?,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2197226766.webp,GregoryRatoff,西格·赫齐格,弗莱德·麦克莫瑞 / 琼·莱斯利 / 琼哈弗 / 安东尼·奎恩,歌舞,美国, 英语,1945,,https://www.imdb.com/title/tt0038245,74 分钟,1945,,,0,0,,https://movie.douban.com/subject/5067986/
Solo: A Star Wars Story,25900947,游侠索罗：星球大战外传 Solo: A Star Wars Story,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2521436880.webp,朗·霍华德,乔恩·卡斯丹 / 劳伦斯·卡斯丹 / 乔治·卢卡斯,阿尔登·埃伦瑞奇 / 艾米莉亚·克拉克 / 伍迪·哈里森 / 唐纳德·格洛弗 / 保罗·贝坦尼 / 乔纳斯·索塔莫 / 菲比·沃勒-布里奇 / 沃维克·戴维斯 / 坦迪·牛顿 / 克林特·霍华德 / 伊安·肯尼 / 理查德·迪克森,动作 / 科幻 / 冒险,美国, 英语,2018-05-25(美国/中国大陆) / 2018-05-10(洛杉矶首映), 韩索罗：星球大战外传(港) / 星球大战外传：游侠索罗 / 星球大战外传：索罗 / 星球大战韩·索罗外传 / 游侠索罗 / 韩索罗外传 / 星战外传2,https://www.imdb.com/title/tt3778644,135分钟,2018,6.9,50996,13154,278,　　在《游侠索罗》中，影迷们将跟随“千年隼号”及银河系中最受爱戴的“恶棍”韩·索罗，迎来全新的银河系探险旅程。经过在黑暗危险的罪犯地下社会中的重重冒险，韩·索罗遇见了他未来强大的副驾驶丘巴卡、以及臭名昭著的赌徒兰多·卡瑞辛，共同展开了一场星战传奇中最不“正统”的英雄历程。,https://movie.douban.com/subject/25900947/
Solo: A Star Wars Story,25894431,星球大战外传：侠盗一号 Rogue One: A Star Wars Story,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2403049086.webp,加里斯·爱德华斯,克里斯·韦兹 / 托尼·吉尔罗伊 / 约翰·诺尔 / 加里·维塔 / 乔治·卢卡斯,菲丽希缇·琼斯 / 迭戈·卢纳 / 甄子丹 / 本·门德尔森 / 麦斯·米科尔森 / 艾伦·图代克 / 福里斯特·惠特克 / 姜文 / 里兹·阿迈德 / 乔纳森·阿里斯 / 尤妮斯·奥卢米德 / 克莱尔·陈 / 吉米·斯密茨 / 沃维克·戴维斯 / 马克·普雷斯顿 / 吉娜薇·欧瑞丽 / 詹姆斯·厄尔·琼斯,动作 / 科幻 / 冒险,美国, 英语,2017-01-06(中国大陆) / 2016-12-16(美国), 侠盗一号 / 星战外传1 / 侠盗一号：星球大战外传 / 星球大战：侠盗一号 / 罗格一号 / Star Wars Anthology: Rogue One / Star Wars: Rogue One / Rogue One,https://www.imdb.com/title/tt3748528,134分钟,2016,7.3,151542,43099,876,　　共和体制崩塌，银河帝国的阴影笼罩着宇宙文明每一个角落。为了加强对反抗势力的镇压，塔金主义直接催生了一种足以摧毁星球的超级武器——死星的诞生，而物理科学家盖伦·厄索（麦斯·米科尔森MadsMikkelsen饰）正是死星的主要设计者。厄索的女儿琴（菲丽希缇·琼斯FelicityJones饰）在童年时代与父母经历了生离死别，之后她被反抗组织领袖索•格雷拉（福里斯特·惠特克ForestWhitaker饰）所抚养长大。成年后琴罪行累累，成为帝国的阶下囚，最终却被反抗组织救出。从格雷拉那里她得知死星的存在，并见证了一个城市的灰飞烟灭。然而义军同盟决然不信死星的存在，万般无奈琴和飞行员卡西安·安多（迭戈·鲁纳DiegoLuna饰）等人孤身前往收藏着死星设计图的星球，攸关全宇宙命运的战争拉开了序幕……　　故事根据1977年《星球大战：新希望》片...(展开全部),https://movie.douban.com/subject/25894431/
Solo: A Star Wars Story,1293838,星球大战 Star Wars,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p732941361.webp,乔治·卢卡斯,乔治·卢卡斯,哈里森·福特 / 马克·哈米尔 / 凯丽·费雪 / 彼得·库欣 / 亚历克·吉尼斯 / 彼德·梅犹 / 大卫·鲍罗斯 / 詹姆斯·厄尔·琼斯,动作 / 科幻 / 冒险,美国, 英语,1977-05-25(美国), 星球大战第四集：新希望 / 星际大战四部曲：曙光乍现 / 星际大战 / Star Wars: Episode IV - A New Hope,https://www.imdb.com/title/tt0076759,121分钟,1977,8.4,101445,15039,141,　　遥远星系发生叛乱，银河共和国被推翻，奥尔德兰星的莉亚公主（卡里•费什尔CarrieFisher饰）领导抵抗组织对抗银河帝国，却不幸被银河帝国的维德勋爵（大卫•普劳斯DavidProwse饰）所俘。机器人R2-D2携银河帝国新武器“死星”的结构图与同伴翻译机器人C-3PO逃至塔图因星，途中被加瓦人抓住卖给青年卢克•天行者（马克•哈米尔MarkHamill饰）的叔父。在卢克的帮助下，众人阴错阳差找到了隐居的绝地武士欧比-旺•肯诺比（亚历克•吉尼斯AlecGuinness饰）。欧比-旺交给卢克绝地之道，并带卢克与两机器人到港口城市茅斯伊斯垒，雇佣走私者韩•索罗（哈里森•福特饰）的千年隼飞船前往奥尔德兰……　　本片获第50界奥斯卡最佳艺术指导，最佳服装设计，最佳视觉效果，最佳剪辑，最佳原创音乐，最佳声效六项大奖及特殊贡献奖（本•伯特B...(展开全部),https://movie.douban.com/subject/1293838/
Solo: A Star Wars Story,34940608,故事：制作《星球大战外传：侠盗一号》 The Stories: The Making of 'Rogue One: A Star Wars Story',https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,GlenMilner,凯瑟琳·肯尼迪 / 约翰·诺尔 / Kiri Hart / 江道格 / John Swartz / 加里斯·爱德华斯 / 艾莉森·希尔默 / 菲丽希缇·琼斯 / 迭戈·卢纳 / 艾伦·图代克 / 甄子丹 / 姜文,凯瑟琳·肯尼迪 / 约翰·诺尔 / Kiri Hart / 江道格 / John Swartz / 加里斯·爱德华斯 / 艾莉森·希尔默 / 菲丽希缇·琼斯 / 迭戈·卢纳 / 艾伦·图代克 / 甄子丹 / 姜文,纪录片,美国, 英语,2017-04-04(美国),,https://www.imdb.com/title/tt6821234,69分钟,2017,,,1,0,"　　Divided10segments:ARogueIdea:ArecountofJohnKnoll'sideaandpitchforthefilm,lookingattheearlydaysofproduction,hiringGarethEdwardstodirect,Edwards'lovefortheseries,andbuildingacollectionofcharacters.Jyn:TheRebel:Acloserlookatthefilm'smainprotagonist:personality,characterhistoryandwhatseparatesherfromotherprotagonistsfrom...(展开全部)",https://movie.douban.com/subject/34940608/
Solo: A Star Wars Story,3429411,梦之帝国：星球大战三部曲的故事 Empire of Dreams: The Story of the 'Star Wars' Trilogy,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510214607.webp,EdithBecker,Robert Clotworthy / Kenny Baker / Walter Cronkite / Warwick Davis / John Dykstra / Richard Edlund / Harrison Ford / Alec Guinness,Robert Clotworthy / Kenny Baker / Walter Cronkite / Warwick Davis / John Dykstra / Richard Edlund / Harrison Ford / Alec Guinness,纪录片,美国, 英语,2004-09-21,,https://www.imdb.com/title/tt0416716,151分钟,2004,9.1,199,28,0,　　这部记录片描记了原始星球大战三部曲的从头制作。我们从中可以了解乔治·卢卡斯的星球大战之梦已经后续拍摄的星球大战（1977）、星球大战5之帝国反击战（1980）以及星球大战6:绝地大反攻（1983），视觉特效、财政问题、拍摄、编辑、音效、以及上吨的电影胶片，幕后制作人员，演员都将展现给大家。,https://movie.douban.com/subject/3429411/
Spider-Man: Into the Spider-Verse,26374197,蜘蛛侠：平行宇宙 Spider-Man: Into the Spider-Verse,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542867516.webp,鲍勃·佩尔西凯蒂,菲尔·罗德 / 罗德尼·罗斯曼 / 布莱恩·本迪斯 / 萨拉·皮凯利 / 史蒂夫·迪特寇 / 斯坦·李 / 戴维·海因 / 法布里斯·萨波尔斯基,沙梅克·摩尔 / 杰克·约翰逊 / 海莉·斯坦菲尔德 / 马赫沙拉·阿里 / 布莱恩·泰里·亨利 / 莉莉·汤姆林 / 劳伦·维勒斯 / 佐伊·克罗维兹 / 约翰·木兰尼 / 贵美子·格伦 / 尼古拉斯·凯奇 / 凯瑟琳·哈恩 / 列维·施瑞博尔 / 克里斯·派恩 / 娜塔丽·莫瑞丝 / 奥斯卡·伊萨克 / 格里塔·李 / 斯坦·李 / 乔玛·塔科内 / 华金·科西奥 / 蕾克·贝尔 / 梅勒妮·海恩斯 / 尼克·杰恩 / 穆尼卜·拉赫曼 / 卡洛斯·萨拉戈萨 / 黛西·罗斯·布莱内斯 / 里夫·霍顿 / 哈里森·奈特 / 莱克斯·朗 / 凯特琳·麦肯纳-威尔金森 / 斯科特·门维尔 / 克里斯托弗·米勒 / 德维卡·帕利赫 / 柯特妮·佩尔顿 / 克里斯蒂·法瑞斯 / 杰奎琳·皮诺尔 / 贾斯汀·沉卡罗 / 梅利莎·斯特姆,动作 / 科幻 / 动画 / 冒险,美国, 英语 / 西班牙语,2018-12-21(中国大陆) / 2018-12-14(美国), 蜘蛛侠：新纪元 / 蜘蛛人：新宇宙(台) / 蜘蛛侠：跳入蜘蛛宇宙(港) / 蜘蛛侠：平行世界 / Spider-Man: a New Universe,https://www.imdb.com/title/tt4633694,116分钟(中国大陆),2018,8.6,473886,123609,959,　　正就读中学的少年迈尔斯（沙梅克·摩尔ShameikMoore配音）意外被一只遭受放射性污染的蜘蛛咬伤，随后身体发生奇特的变化。偶然机缘，他目睹了蜘蛛侠（克里斯·派恩ChrisPine配音）和犯罪头目金并（列维·施瑞博尔LievSchreiber配音）的战斗。为了阻止金并利用时空对撞机扰乱宇宙，蜘蛛侠最终壮烈牺牲。可未过多久，来自平行宇宙的颓废的彼德·帕克（杰克·约翰逊JakeM.Johnson配音）出现在迈尔斯面前。为了阻止金并的阴谋，并帮助这个帕克返回自己的宇宙，他们闯入金并的老巢。在这一过程中，二人遭到章鱼博士和徘徊者的狙击。与此同时，来自其他宇宙的女蜘蛛侠、暗影蜘蛛侠、蜘猪侠、二次元蜘蛛妹相继出现。　　他们合力与恶势力展开斗争……,https://movie.douban.com/subject/26374197/
Spider-Man: Into the Spider-Verse,30391186,蜘蛛侠：平行宇宙2 Spider-Man: Into the Spider-Verse 2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573253635.webp,乔伊姆·多斯·桑托斯,戴夫·卡拉汉姆,沙梅克·摩尔,动作 / 科幻 / 动画,美国, 英语,2022-10-07(美国),,https://www.imdb.com/title/tt9362722,,2022,,,,3,　　在第一部中，正就读中学的少年迈尔斯（沙梅克·摩尔ShameikMoore配音）意外被一只遭受放射性污染的蜘蛛咬伤，随后身体发生奇特的变化。偶然机缘，他目睹了蜘蛛侠（克里斯·派恩ChrisPine配音）和犯罪头目金并（列维·施瑞博尔LievSchreiber配音）的战斗。为了阻止金并利用时空对撞机扰乱宇宙，蜘蛛侠最终壮烈牺牲。可未过多久，来自平行宇宙的颓废的彼德·帕克（杰克·约翰逊JakeM.Johnson配音）出现在迈尔斯面前。为了阻止金并的阴谋，并帮助这个帕克返回自己的宇宙，他们闯入金并的老巢。在这一过程中，二人遭到章鱼博士和徘徊者的狙击。与此同时，来自其他宇宙的女蜘蛛侠、暗影蜘蛛侠、蜘猪侠、二次元蜘蛛妹相继出现。　　在第一部获得了全面好评之后，索尼影业近日确认会制作《蜘蛛侠：平行宇宙》的续集电影，此举显然是对《蜘蛛侠：平行...(展开全部),https://movie.douban.com/subject/30391186/
