英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
The Shining 2017 Re-release,2359842,制作《闪灵》 Making 'The Shining',https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2591763222.webp,薇薇安·库布里克,斯坦利·库布里克 / Jack Nicholson / Shelley Duvall,斯坦利·库布里克 / Jack Nicholson / Shelley Duvall,纪录片 / 短片,USA, 英语,1980, 制造《闪灵》,https://www.imdb.com/title/tt0203667,35分钟,1980,8.1,712,177,0,"　　ThisdocumentaryisfollowedaroundJackNicholsonashepreparedforthe""Here'sJohnny!""sceneandinterviewedtheactorsabouttheirrelationshipwithStanleyKubrick,thescriptsandscene.",https://movie.douban.com/subject/2359842/
The Shining 2017 Re-release,26919026,机动战士高达THE ORIGIN V 激战 鲁姆战役篇 機動戦士ガンダム THE ORIGIN V 激突 ルウム会戦,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2499505254.webp,安彦良和,隅泽克之,池田秀一 / 潘惠美 / 三宅健太 / 古谷彻 / 浦山迅 / 银河万丈 / 柿原彻也 / 泽城美雪 / 大塚明夫,科幻 / 动画,日本, 日语,2017-09-02(日本), 機動戦士ガンダム THE ORIGIN ルウム編 / 机动战士高达THE ORIGIN 鲁姆战役篇,https://www.imdb.com/title/tt7303948,84分钟,2017,8.9,2864,515,6,　　《机动战士高达TheOrigin》系列第五作“鲁姆战役篇”主要聚焦的是夏亚成名之战鲁姆战役，夏亚在鲁姆战役开着自己的红色涂装专用扎古以三倍速度击沉了联邦军的五艘战舰，之后夏亚也就有了“赤色彗星”的称号。,https://movie.douban.com/subject/26919026/
The Shining 2017 Re-release,27602189,纽约时报年度短片2017 Great Performers Horror Show,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549149672.webp,弗洛莉娅·塞吉斯蒙迪,西尔莎·罗南 / 安迪·瑟金斯 / 布鲁克琳·普林斯 / 辛西娅·尼克松 / 丹尼尔·卡卢亚 / 丹妮拉·维加 / 杰克·吉伦哈尔 / 妮可·基德曼 / 蒂凡尼·哈迪斯 / 蒂莫西·柴勒梅德,西尔莎·罗南 / 安迪·瑟金斯 / 布鲁克琳·普林斯 / 辛西娅·尼克松 / 丹尼尔·卡卢亚 / 丹妮拉·维加 / 杰克·吉伦哈尔 / 妮可·基德曼 / 蒂凡尼·哈迪斯 / 蒂莫西·柴勒梅德,惊悚 / 恐怖 / 短片,美国, 英语,2017-12(美国), 纽约时报2017最美表演 / The Year's Best Actors in a Series of Short Frightening Films,,9分钟,2017,6.1,539,166,1,　　一年一度的《纽约时报》2017最美表演视频出炉了！十位在2017年贡献出色表演的演员，为《纽约时报》拍摄了10部一分钟恐怖短片，每人也都在各自的情境中大飙演技，精彩纷呈。,https://movie.douban.com/subject/27602189/
The Shining 2017 Re-release,2970184,遗忘的风景：雕塑“闪灵” View from the Overlook: Crafting 'The Shining',https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2591378961.webp,GaryLeva,John Baxter / Garrett Brown / John Calley,John Baxter / Garrett Brown / John Calley,纪录片 / 短片,美国, 英语,2007-10-23,,https://www.imdb.com/title/tt1144822,30 分钟,2007,8.1,115,30,0,"　　ThisdocumentarytellsthestorybehindthemakingofKubrick'srichtaleofpsychologicalhorrorandsupernaturalevil.ItalsoexploreswhythefilmstandsthetestoftimeandwhyTheShiningcontinuestodazzleandterrifyaudiences,morethantwodecadesafteritsrelease.",https://movie.douban.com/subject/2970184/
The Shining 2017 Re-release,26775127,2017第74届金球奖颁奖典礼 The 74th Annual Golden Globe Awards,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2411527553.webp,吉米·法伦,,吉米·法伦,真人秀,美国, 英语,2017-01-08(美国), 74th Golden Globe Awards,https://www.imdb.com/title/tt5824900,180分钟,2017,6.3,609,191,0,　　第74届美国电视电影金球奖已确定于2017年1月8日在洛杉矶比弗利山庄举行，NBC直播。同时，对于多年来遭到口诛笔伐的电影类分类，也放出了两条新规：1.音乐片的界定：在一部喜剧片/剧情片中，除却人物对白外，使用歌曲来进一步推进情节的影片都应该称作音乐片；2.剧情片和喜剧片的界定：影片应根据其整体基调和内容来划分到不同类别。例如，带有喜剧色彩的剧情片，就应该被分配到剧情片内。而按照新规，上个周期的[火星救援]显然更符合剧情片的类别。,https://movie.douban.com/subject/26775127/
The Shining 2017 Re-release,25930137,我会回来找你 The Shining Girls,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,莫滕·泰杜姆,Lauren Beukes,,剧情 / 科幻 / 悬疑,美国, 英语,, 闪亮女孩,https://www.imdb.com/title/tt2953250,,2020,,,,0,,https://movie.douban.com/subject/25930137/
The Shining 2017 Re-release,27618202,维多利亚：2017圣诞特别篇 Victoria - The Christmas Special: Comfort and Joy,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2509245865.webp,吉姆·洛奇,戴西·古德温 / A·N·威尔森,珍娜·科尔曼 / 汤姆·休斯 / Zaris-Angel Hator / Adrian Schiller / Ferdinand Kingsley / Nell Hudson,剧情 / 历史 / 古装,英国, 英语,2017-12-25(英国),,https://www.imdb.com/title/tt7234250,90分钟,2017,7.9,417,85,0,"　　Christmas1846,apregnantVictoriafacesthefestiveseasonwithoutherbelovedBaronessLehzen.Albertwantstotransformthepalaceintoamagical,seasonal,wonderland,buttensionsmountwhenheinvitessomeunwelcomeguests.",https://movie.douban.com/subject/27618202/
The Shining 2017 Re-release,26849191,失败者之光 The Shining Star of Losers Everywhere,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2371347799.webp,MickeyDuzyj,Mickey Duzyj,,纪录片 / 短片,美国, 日语 / 英语,2016-01-26, 失败者的明星 / 春丽 / 一匹名叫春丽的赛马,https://www.imdb.com/title/tt5424802,,2016,8.3,72,25,1,　　春丽是日本的一匹明星赛马，它成为明星的原因不是战绩累累，反而是因为从来没有赢过。它全心全意地奔跑，但是从未赢过。赢不了比赛的赛马通常会被杀掉，但是它的训练师不希望这样。训练师没有放弃春丽，而春丽也为了能够赢一次而不断竭尽全力地奔跑。,https://movie.douban.com/subject/26849191/
The Shining 2017 Re-release,27621839,呼叫助产士：2017圣诞特别辑 Call the Midwife Christmas Special 2017,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2509628815.webp,SydMacartney,海蒂·托马斯 / Jennifer Worth,珍妮·艾加特 / 朱迪·帕瑞福特 / 夏洛特·里奇 / Jennifer Kirby / 海伦·乔治 / 琳达·巴塞特 / 史蒂芬·麦可甘 / 劳拉·美恩,剧情 / 爱情 / 儿童 / 历史,英国, 英语,2017-12-25(英国),,https://www.imdb.com/title/tt6269458,88分钟,2017,8.5,74,16,0,"　　Christmas1962seesanunprecedentlyheavysnowfallandaburstpipeinthecommunityhallrequirestheclinictobeheldinalocalpubaswellascancellingthepantomime.ValerietrawlsthroughthedriftstothecaravanwherepregnantLindaisstayingwiththeadoringSelwyn,whoknowsheisnotherbaby'sfather,forapotentiallyupsettingearlybirthwhilstSisterJulien...(展开全部)",https://movie.douban.com/subject/27621839/
The Shining 2017 Re-release,26974168,2017奥斯卡真人短片提名合集 The Oscar Nominated Short Films 2017: Live Action,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2428426469.webp,塞利姆·阿扎兹,,,短片,美国, 法语 / 英语 / 匈牙利语 / 西班牙语,2017-02-08(美国),,https://www.imdb.com/title/tt6507954,132分钟,2017,,,11,0,　　CollectivescreeningoftheAcademyAwardnominatedshortfilmsfromtheLiveActioncategoryfor2017.,https://movie.douban.com/subject/26974168/
Tommy's Honour,26611810,荣誉传承 Tommy's Honour,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2399412087.webp,杰森·康纳利,Pamela Marin / Kevin Cook,山姆·尼尔 / 奥菲利亚·拉维邦德 / 彼得·穆兰 / 彼得·费迪南多 / 杰克·劳登 / Seylan Baxter,剧情,美国,,2017-04-14(美国), 汤米的荣耀,https://www.imdb.com/title/tt3467914,117分钟,2016,6.8,232,77,1,"　　Ineverygeneration,atorchpassesfromfathertoson.AndthattimelessdynamicisthebeatingheartofTommy'sHonor-anintimate,powerfullymovingtaleofthereal-lifefoundersofthemoderngameofgolf.",https://movie.douban.com/subject/26611810/
May It Last,20453087,IT狂人特别篇 The IT Crowd: The Internet Is Coming,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2183667933.webp,格雷厄姆·莱恩汉,格雷厄姆·莱恩汉,克里斯·奥多德 / 理查德·艾欧阿德 / 凯瑟琳·帕金森,喜剧,英国, 英语,2013-09-27(英国), IT狂人：因特网的逆袭 / IT狂人之最后一节 / The IT Crowd: 2013 Special / The IT Crowd - The Last Byte,https://www.imdb.com/title/tt3221116,48分钟,2013,9.2,18895,4644,10,　　曾卷起一股英式幽默风潮的情景喜剧《IT狂人》，在阔别观众2年多之后再度袭来！距第四季完结至今，观众们始终翘首以盼，尽管导演表示不再制作第五季，但他还是重新启动了剧集，推出了本特别篇，“还给观众一个结尾”。Moss，Roy和Jen，位于公司地下室的IT部门三狂人，这次又会遭遇怎么样的爆笑故事？　　本特别篇依然围绕着IT部三人展开：Roy恋上了七楼一个姑娘，但是很快，他发现自己似乎有情感缺陷，恋情因此摇摇欲坠；与此同时，Moss也发现自己不够自信，在老板Douglas的建议下，他跑去女装店买了一条女式长裤。随后，一个大麻烦找上了Jen和Roy，这个飞来横祸不仅影响了他们个人，更是危及公司的声誉，Jen和Roy面临着被解雇的危险……,https://movie.douban.com/subject/20453087/
May It Last,27028968,愿它长久：艾未特兄弟肖像 May It Last: A Portrait of the Avett Brothers,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2457319626.webp,贾德·阿帕图,詹妮弗·卡朋特 / Bob Crawford / Scott Avett / Seth Avett / Rick Rubin,詹妮弗·卡朋特 / Bob Crawford / Scott Avett / Seth Avett / Rick Rubin,纪录片 / 音乐,美国, 英语,2017-03-15,,https://www.imdb.com/title/tt6487050,104分钟,2017,,,3,1,"　　艾未特兄弟（TheAvettBrothers）是美国北卡罗来纳州芒特普莱森特小镇走出来的民谣摇滚乐队。乐队有三个固定成员组成，核心是ScottAvett和SethAvett兄弟俩，分别演奏班卓琴和吉他，另外一名成员BobCrawford司职低音提琴手。此外乐队还有两名巡回演出班底，分别是大提琴手JoeKwon和鼓手JacobEdwards。艾未特兄弟的前身是ScottAvett和SethAvett创建的摇滚乐队Nemo。艾未特兄弟的音乐融合了蓝草音乐，乡村，朋克，流行音乐，民谣，摇滚，酒吧音乐，还融入了拉格泰姆音乐风格。旧金山纪事报把他们的音乐形容为“悲伤如TownesVanZandt，轻松明快如BuddyHolly，和谐悦耳如Beatles,散发的狂野能量却犹如Ramones”",https://movie.douban.com/subject/27028968/
May It Last,30203444,鲨卷风6：最后的鲨卷风 The Last Sharknado: It's About Time,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529677953.webp,安东尼·C·费兰特,杉德·莱文 / 史考特·穆伦,塔拉·雷德 / 乔纳森·本内特 / 薇薇卡·福克斯 / 卡茜·瑟波 / 伊恩·齐林 / 查克·西汀格 / Lucia Oskerova / Alexandre Ottoni / Raine Michaels / Roxanna Bina,喜剧 / 科幻 / 恐怖,美国, 英语,2018-08-19(美国), 鲨卷风6 / Sharknado 6,https://www.imdb.com/title/tt8031422,90分钟,2018,4.2,444,195,1,　　着名烂片系列的最终章《最后的鲨卷风TheLastSharknado:It'sAboutTime》将在8月19日播出，片中地球已经被摧毁，因此Fin得时间穿梭至第一起鲨卷风事件，从根源阻止这群会飞的鲨鱼。,https://movie.douban.com/subject/30203444/
May It Last,5160257,乔最后的仪式 The Last Rites of Joe May,https://img1.doubanio.com/view/subject/l/public/s6977058.jpg,JoeMaggio,Joe Maggio,Dennis Farina / Matt DeCaro / Meredith Droeger / Jack Bronis / Jamie Anne Allman,剧情,美国, 英语,2010,,https://www.imdb.com/title/tt1550902,107分钟,2010,7.8,85,29,2,"　　THELASTRITESOFJOEMAYchroniclesthelastdaysinthelifeofJoeMay,anaging,shortmoneyhustlerwhoalwaysbelievedthatagloriousdestinyawaitedhimaroundeverycorner.Nowinhissixties,hishealthfailingandresourcesdwindling,Joeispresentedwithonelastshotatgreatness.",https://movie.douban.com/subject/5160257/
May It Last,30256708,五月最后的周末 The Last Weekend in May,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,马修·里沃德,Jeffrey Ruggles,刘玉玲 / 托马斯·萨多斯基,剧情,美国, 英语,2020(美国),,https://www.imdb.com/title/tt8559298,,2020,,,,0,,https://movie.douban.com/subject/30256708/
May It Last,1464303,最后的猎人 Le dernier trappeur,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503737291.webp,尼古拉·瓦尼埃,尼古拉·瓦尼埃,Norman Winther / May Loo / Alex Van Bibber,纪录片 / 冒险,法国, 英语 / 法语,2004-12-15, The Last Trapper,https://www.imdb.com/title/tt0395514,94 分钟,2004,8.9,5957,1694,47,　　NormanWinther是这世上最后仅存、对庄严的洛磯山脉拥有深刻理解并尊敬自然的猎人之一。他与印地安人那哈尼族的妻子涅芭斯卡，以及一群忠实的哈士奇猎犬，生活在一个以季节变化为节奏的世界：在冬天的雪地里驰骋、跨越汹涌的河水、遭受大灰熊与狼群的攻击，都是猎人寻常生活的一部份。诺曼在这个有时大风雪盖过说话声的冰雪世界，培养出他独特的生活态度。这部电影是对这个景观壮丽、辽阔原始的高海拔国度的礼讚。,https://movie.douban.com/subject/1464303/
May It Last,30152609,明日之光，耀若无再 May Tomorrow Shine the Brightest of All Your Many Days as It Will Be Your Last,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2520178955.webp,PaulHarnden,Paul Harnden / 本·里弗斯,,短片,英国,,,,https://www.imdb.com/title/tt6409522,13分钟,2009,,,1,0,,https://movie.douban.com/subject/30152609/
May It Last,26970418,吸到干 7 Suck It Dry 7,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,JonniDarkko,Winston Burbank / Kayla Carrera / Jonni Darkko / 格蕾茜·格拉姆 / Beti Hana / 兰顿·凯斯 / Angel Daisy / 米娅·丽娜 / 瑞贝卡·琳娜蕾丝 / Tanner Mayes / 阿米亚·莫雷蒂 / 森由纪 / 麦迪逊.帕克 / 阿咪·雷耶斯 / Harmony Rose,Winston Burbank / Kayla Carrera / Jonni Darkko / 格蕾茜·格拉姆 / Beti Hana / 兰顿·凯斯 / Angel Daisy / 米娅·丽娜 / 瑞贝卡·琳娜蕾丝 / Tanner Mayes / 阿米亚·莫雷蒂 / 森由纪 / 麦迪逊.帕克 / 阿咪·雷耶斯 / Harmony Rose,剧情 / 情色,美国, 英语,,,https://www.imdb.com/title/tt1570684,,2009,,,1,0,,https://movie.douban.com/subject/26970418/
12 Days,5235944,12 Days of Terror,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2259049698.webp,JackSholder,Richard Fernicola,,,南非, 英语,2004,,https://www.imdb.com/title/tt0373653,,,,,2,0,,https://movie.douban.com/subject/5235944/
12 Days,25819896,Fay's 12 Days of Christmas,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,WilliamWegman,Batty / Andrea Beeman / Chundo,Batty / Andrea Beeman / Chundo,,美国, 英语,,,https://www.imdb.com/title/tt1139659,,1995,,,1,0,,https://movie.douban.com/subject/25819896/
12 Days,27615502,圣诞后的十二天：Avian Misery的故事 The 12 Days of Christmas: A Tale of Avian Misery,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510562565.webp,CraigAinsley,Craig Ainsley,Craig Ainsley,喜剧 / 动画 / 短片,英国, 英语,2016(英国),,https://www.imdb.com/title/tt6361634,,2016,,,2,0,　　我是个害怕过圣诞节的人。而且和其他害怕这个节日的人不同，我并不害怕圣诞老人、商场里的圣诞商品推销员、也不对圣诞树过敏。我害怕圣诞节，完全是因为一首名叫《TwelveDaysofChristmas（圣诞后的十二天）》的圣诞歌。Anomaly特意做了部动画短片来讲述我的经历。　　《TwelveDaysofChristmas（圣诞后的十二天）》是一首英语圣诞颂歌，而圣诞后的十二天，则指的是由圣诞节所拉开序幕的十二天圣诞季。歌中列举了圣诞季的每一天中，赠送越来越贵重礼物的行为，而歌本身用累加递进的方式，将整个过程有趣的描绘出来。　　这首歌最初是在1780年发表于英国，而歌曲的雏形则据传是在法国诞生的。时至如今，这首歌的不同版本已经数不胜数，使其成为圣诞经典曲目之一。目前最标准的版本来自英国作曲家FredericAustin。香港有经典改编名为《慈...(展开全部),https://movie.douban.com/subject/27615502/
12 Days,26879964,Gavin & Stacey: 12 Days of Christmas,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,DaveLambert,罗伯·布莱顿 / 鲁思·琼斯 / 詹姆斯·柯登 / 乔安娜·佩吉 / Mark Reeds / Ben Hopwood / 克里斯汀·杰农 / Steve Roberts / Melanie Walters / Emily Merchant / 马修·豪勒 / Steffan Rhodri / Glenda Kenyon / Peter Griffiths / Martin Chitty,罗伯·布莱顿 / 鲁思·琼斯 / 詹姆斯·柯登 / 乔安娜·佩吉 / Mark Reeds / Ben Hopwood / 克里斯汀·杰农 / Steve Roberts / Melanie Walters / Emily Merchant / 马修·豪勒 / Steffan Rhodri / Glenda Kenyon / Peter Griffiths / Martin Chitty,纪录片,英国, 英语,2008-12-25(英国),,https://www.imdb.com/title/tt1380832,29分钟,2008,,,0,0,　　Abehind-the-sceneslookatthemakingof,https://movie.douban.com/subject/26879964/
12 Days,5196694,The 12 Days of 'Black Christmas',https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,DanDuffin,Dan Duffin,,恐怖 / 短片,加拿大, 英语,2006,,https://www.imdb.com/title/tt0960708,,2006,,,0,0,,https://movie.douban.com/subject/5196694/
12 Days,5207040,Lawrence Welk's 12 Days of Christmas,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,LawrenceWelk,Lawrence Welk,,,美国, 英语,1983,,https://www.imdb.com/title/tt0787489,,1983,,,0,0,,https://movie.douban.com/subject/5207040/
Countdown to Canelo vs. Golovkin,5190162,Vargas vs. Mayorga: Countdown to the Brawl,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,ChrisValentino,Jody Heaps,,,美国, 英语,2007,,https://www.imdb.com/title/tt1094203,,2007,,,0,0,,https://movie.douban.com/subject/5190162/
Buena Vista Social Club: Adios,26383900,乐士浮生录：再会 Buena Vista Social Club: Adios,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2457861015.webp,露西·沃克,Ibrahim Ferrer / Omara Portuondo / Manuel 'Guajiro' Mirabal / Guajirito Mirabal,Ibrahim Ferrer / Omara Portuondo / Manuel 'Guajiro' Mirabal / Guajirito Mirabal,纪录片,美国, 英语 / 西班牙语,2017-05-26(美国), 弦满夏湾拿(港),https://www.imdb.com/title/tt4653272,110分钟,2017,,,30,1,　　一群传奇老乐手，孕育古巴音乐文化；一张经典唱片，掀起古巴音乐热潮。「好景俱乐部」发扬古巴传统音乐及延续「颂」乐，成为首支在美国白宫表演的古巴乐队，让好音乐跨越政治疆界。好景俱乐部曾是黑人劳工的社交场所，乐手自由地唱自成一格的歌。1996年「好景俱乐部」乐队诞生，同名大碟赢得「格林美最佳拉丁音乐奖」。1999年，德国导演云温达斯WimWenders的奥斯卡提名音乐纪录片《乐满夏湾拿》更将古巴音乐推上国际舞台。「好景俱乐部」标志着古巴灿烂辉煌的历史，本片记录乐队的音乐故事及古巴音乐历史，让观众重燃窜动的拉丁音乐灵魂。,https://movie.douban.com/subject/26383900/
Buena Vista Social Club: Adios,1291857,乐士浮生录 Buena Vista Social Club,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2175110328.webp,维姆·文德斯,维姆·文德斯,孔拜·塞贡多 / 埃利亚季斯·奥乔亚 / 莱·库德,纪录片 / 音乐,德国, 英语 / 西班牙语,1999-05-07, 乐满哈瓦那 / 乐满夏湾拿 / 博伟俱乐部,https://www.imdb.com/title/tt0186508,105分钟,1999,9.1,8944,2658,64,　　这部记录片是《德州巴黎》，《柏林苍穹下》的著名导演文德斯拍摄的，源于他的音乐伙伴莱德库的一次古巴旅行。莱德库在旅行中发现了当地一支乐队背后感人的故事，在他的力劝下，文温德斯在1988年率领摄影组来到古巴，开始了这次著名的拍摄。　　　　他用记实的手法拍下了这部电影，于是，早被人遗忘及冷落的这群古巴艺人，随着电影的热卖及专辑CD的出版，重新被人提起。世人彷佛自睡眠中苏醒，再次看见、听见古巴，了解了古巴音乐动人的魅力。　　　　这群古巴老乐士用音乐跨越了政治的藩篱，破例获邀进入纽约的卡内基音乐厅演奏。演奏完毕，与会者一致起立鼓掌，让这些老乐士们感动流泪。事后当他们在美国想打电话回古巴报喜，却怎样都打不通，原来两国无邦交……　　　　他们的纯真、可爱，都被文德斯生动捕捉。影片一经问世，受到绝大多数人的肯定，尤其在国际大小影展上共获得13座最佳记录片奖，包括欧洲影展、金球奖、...(展开全部),https://movie.douban.com/subject/1291857/
The Secret Scripture,25773361,秘密手稿 The Secret Scripture,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2517755777.webp,吉姆·谢里丹,吉姆·谢里丹 / 约翰尼·弗格森 / 塞巴斯蒂安·巴里,鲁妮·玛拉 / 艾瑞克·巴纳 / 艾丹·特纳 / 提奥·詹姆斯 / 瓦妮莎·雷德格瑞夫 / 汤姆-沃恩-劳勒 / 杰克·莱诺 / 苏珊·林奇 / 阿德里安·敦巴 / 宝琳·麦克林 / 埃尔娃·崔尔 / 约翰·科纳斯 / 小奥玛·沙里夫 / 查尔斯·凯利 / 布赖恩·福琼 / 艾丝琳·奥沙利文 / 妮卡·麦圭根 / 恩达·奥茨,剧情 / 爱情 / 历史,爱尔兰, 英语,2016-09-10(多伦多电影节) / 2017-03-24(爱尔兰), 失落的浪漫手稿(港) / 失落的祕密手稿(台),https://www.imdb.com/title/tt3344694,108分钟,2016,7.0,1221,367,11,　　改编自爱尔兰作家塞巴斯蒂安·巴里的同名小说，讲述了一位名叫罗珊·麦克纳蒂的女人一生的经历。罗珊已经在一家精神病医院生活了超过40年，她将自己在医院的生活经历和使她被送入医院的秘密原因都记录在她的日记中。随着医院面临拆迁，有一个叫格林的医生开始为她做评估，决定她是否能够重返社会，却在过程中了解到了她真实的人生，发现她虽饱受战乱之苦，却依然怀抱希望与勇气，相信爱情，最终她的生命以另一种形式获得圆满。影片通过她的手稿揭开了一段不为人知的爱尔兰秘史，反映了作者对于爱尔兰独立战争和教会对女性的控制与教化的思考。,https://movie.douban.com/subject/25773361/
The Secret Scripture,2133323,白日梦想家 The Secret Life of Walter Mitty,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2160195181.webp,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,本·斯蒂勒 / 克里斯汀·韦格 / 亚当·斯科特 / 西恩·潘 / 凯瑟琳·哈恩 / 泰伦斯·伯尼·海恩斯  / 保罗·菲兹杰拉德 / 乔恩·戴利 / 乔伊·斯洛特尼克 / 格蕾丝·雷克斯 / 阿莱克斯·阿方格 / 阿曼达·诺顿 / 阿德里安·马丁内斯 / 雪莉·麦克雷恩 / 艾米·斯蒂勒 / 斯图尔特·康菲尔德 / 奥拉维尔·达里·奥拉夫松 / 索哈德吕尔·西格罗森 / 贡纳·黑尔加松 / 凯·伦诺克斯 / 柯南·奥布莱恩 / 安迪·里克特 / 安东尼·德西奥 / 帕顿·奥斯瓦尔特 / 理查德·德多梅尼科 / 马特·莱文 / 格雷格·西佩斯 / 马米·科西科 / 马修·古利 / 罗丝玛丽·霍华德 / 伊兰·克里斯费尔德 / 安娜·库奇马,剧情 / 喜剧 / 冒险,美国, 英语 / 西班牙语 / 冰岛语,2013-12-25(美国), 发梦王大历险(港) / 白日梦冒险王(台) / 奇幻冒险家 / 梦里乾坤 / 沃尔特·米蒂的秘密生活 / 白日密语,https://www.imdb.com/title/tt0359950,114分钟,2013,8.5,271975,72925,1382,　　沃特.密提（本·斯蒂勒BenStiller饰）是一名在《生活》杂志工作了16年的胶片洗印经理，他性格内向，甚至无法跟心仪的同事谢莉尔（克里斯汀·韦格KristenWiig饰）开口搭讪，面对生活他像个旁观者，时常“放空”做白日英雄梦。直到有一天公司被并购，杂志需要做最后一期的封面，而封面成功与否的关键是找到狂野摄影师尚恩（西恩·潘SeanPenn）的一卷胶片，沃特终于开口搭讪谢莉尔，并在她和母亲（雪莉·麦克雷恩ShirleyMacLaine饰）的鼓励下踏上真正的冒险之旅，冰原、大海、喜马拉雅山……沃特的白日梦远不及现实壮丽。,https://movie.douban.com/subject/2133323/
The Secret Scripture,24405378,王牌特工：特工学院 Kingsman: The Secret Service,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2231932406.webp,马修·沃恩,简·古德曼 / 马修·沃恩 / 马克·米勒 / 戴夫·吉布森,塔伦·埃哲顿 / 科林·费尔斯 / 塞缪尔·杰克逊 / 迈克尔·凯恩 / 马克·斯特朗 / 索菲·库克森 / 索菲亚·波多拉 / 马克·哈米尔 / 杰克·达文波特 / 萨曼塔·沃马克 / 汉娜·奥斯特罗姆 / 约诺·戴维斯 / 亚历克斯·尼科洛夫 / 维利贝·托皮奇 / 杰夫·贝尔 / 艾德里安·奎因顿 / 乔丹·朗 / 西奥·巴克利姆-比格斯 / 摩根·华金斯 / 拉尔夫·伊内森 / 爱德华·霍尔克罗夫特 / 尼古拉斯·班克斯,喜剧 / 动作 / 冒险,英国, 英语 / 阿拉伯语 / 瑞典语,2015-03-27(中国大陆) / 2014-12-13(BNAT电影节) / 2015-01-29(英国), 皇家特工：间谍密令(港) / 金牌特务(台) / 金牌特工 / 特勤局 / 王的男人之秘密服务(豆友译名) / The Secret Service,https://www.imdb.com/title/tt2802144,125分钟(中国大陆),2014,8.4,520241,121232,883,　　哈里（科林·费斯ColinFirth饰）是英国秘密特工组织金士曼中的一员，某次行动中，他的战友不幸牺牲，哈里将一枚徽章和一个电话号码交给了战友年幼的小儿子艾格西（亚历克斯·尼科洛夫AlexNikolov饰），叮嘱他将来如果遇到了什么麻烦可以拨打这个号码，然而，这样的机会只能使用一次。　　一晃眼十七年过去，破碎的家庭让艾格西（塔伦·埃格顿TaronEgerton饰）成长为了一个整日无所事事的小混混，某日，因为违反交通规则而遭到逮捕的艾格西使用了手中珍贵的号码，赶来的哈里在艾格西玩世不恭的外表之下发现了他善良的本质和极高的天赋，于是，哈里决定将艾格西培养成为新一代金士曼，他们需要共同面对的是强大而又邪恶的亿万富翁瓦伦丁（塞缪尔·杰克逊SamuelL.Jackson饰）。,https://movie.douban.com/subject/24405378/
